sample_date,wwtp,dilution,filt_protocol,replicate,target,TotalDroplets,SARS-N1_PositiveDroplets,SARS-N1_PosCtrl-PosDrops,SARS-N1_NTCtrl-PosDrops,SARS-N1_(gc/rxn),IBV-M_PositiveDroplets,IBV-M_PosCtrl-PosDrops,IBV-M_NTCtrl-PosDrops,IBV-M_(gc/rxn),IAV-M_PositiveDroplets,IAV-M_PosCtrl-PosDrops,IAV-M_NTCtrl-PosDrops,IAV-M_(gc/rxn),SARS-N2_PositiveDroplets,SARS-N2_PosCtrl-PosDrops,SARS-N2_NTCtrl-PosDrops,SARS-N2_(gc/rxn),RSV_PositiveDroplets,RSV_PosCtrl-PosDrops,RSV_NTCtrl-PosDrops,RSV_(gc/rxn),SARS-N1_(gc/eluate),IBV-M_(gc/eluate),IAV-M_(gc/eluate),SARS-N2_(gc/eluate),RSV_(gc/eluate),cases_(#/day/1e5-ppl),flowrate_(kL/day),Population,SARS-N1_normLoad-(gc/d/1e5),IBV-M_normLoad-(gc/d/1e5),IAV-M_normLoad-(gc/d/1e5),SARS-N2_normLoad-(gc/d/1e5),RSV_normLoad-(gc/d/1e5),SARS-N1_normLoad-range,IBV-M_normLoad-range,IAV-M_normLoad-range,SARS-N2_normLoad-range,RSV_normLoad-range,SARS-N1_normLoad-7dMed,IBV-M_normLoad-7dMed,IAV-M_normLoad-7dMed,SARS-N2_normLoad-7dMed,RSV_normLoad-7dMed
2021-12-01,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.60635465392781,188852.36200000028,471000,,,,,,,,,,,,,,,
2021-12-02,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.71557014012738,227058.4429666669,471000,,,,,,,,,,,,,,,
2021-12-03,ARA Werdhölzli,3.0,v4.0,A,respv4,28130.0,,,,,0.5,3542.0,0.0,0.8579797453853488,5.5,1559.0,0.0,9.417352566713452,343.5,1180.0,0.0,591.931942642211,0.5,2026.0,0.0,0.8544489019086782,,41.183027778496744,452.0329232022457,28412.73324682613,41.013547291616554,83.2167725774947,149502.67584999994,471000,,32680322996.232174,358705581693.38245,22546601107286.426,32545833684.698475,,32680322996.232174,31879065611.00119,1598505721608.332,32545833684.698475,,16340161498.116087,419317391464.70355,21620090084746.04,176268775789.1244
2021-12-04,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4725911762208,428308.7942833332,471000,,,,,,,,,,,,16340161498.116087,419317391464.70355,21620090084746.04,176268775789.1244
2021-12-05,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.418387110403394,269586.77786666696,471000,,,,,,,,,,,,16340161498.116087,419317391464.70355,21620090084746.04,176268775789.1244
2021-12-06,ARA Werdhölzli,3.0,v4.0,A,respv4,27413.0,,,,,0.0,3542.0,0.0,0.0,6.0,1559.0,0.0,10.54371724772639,257.5,1180.0,0.0,454.6238193330207,4.0,2026.0,0.0,7.0299998132944825,,0.0,506.09842789086673,21821.943327984998,337.4399910381352,35.00437999575372,178658.25406666668,471000,,0.0,479929201236.02466,20693579062205.656,319991717893.5503,,0.0,159914143322.2136,1974381487278.916,160048385918.82306,,16340161498.116087,419317391464.70355,21620090084746.04,176268775789.1244
2021-12-07,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7117396029724,175609.9044666667,471000,,,,,,,,,,,,0.0,837662322899.0402,28229191510007.797,292800683428.5645
2021-12-08,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2167435626327,406776.54215,471000,,,,,,,,,,,,0.0,837662322899.0402,28229191510007.797,292800683428.5645
2021-12-09,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.14459983227177,355541.8622333336,471000,,,,,,,,,,,,0.0,837662322899.0402,28229191510007.797,292800683428.5645
2021-12-10,ARA Werdhölzli,3.0,v4.0,A,respv4,27524.0,,,,,0.0,3542.0,0.0,0.0,9.0,1559.0,0.0,15.753411777998982,268.0,1180.0,0.0,471.3232650080921,2.0,2026.0,0.0,3.5003129645236006,,0.0,756.1637653439511,22623.51672038842,168.01502229713282,88.29096482802548,297835.61719999945,471000,,0.0,1195395444562.0557,35764803957809.94,265609648963.57874,,0.0,0.0,0.0,0.0,,0.0,953077798035.8892,30314973330173.72,251196570031.69354
2021-12-11,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.79311703821655,287674.3666166665,471000,,,,,,,,,,,,0.0,953077798035.8892,30314973330173.72,251196570031.69354
2021-12-12,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.80277576008493,183438.3224999996,471000,,,,,,,,,,,,0.0,953077798035.8892,30314973330173.72,251196570031.69354
2021-12-13,ARA Werdhölzli,3.0,v4.0,A,respv4,27569.5,,,,,0.0,3542.0,0.0,0.0,9.0,1559.0,0.0,15.723801199028811,313.0,1180.0,0.0,550.0794604336135,3.0,2026.0,0.0,5.238246029067744,,0.0,754.7424575533829,26403.814100813444,251.43580939525174,35.70421841401274,177421.06755,471000,,0.0,710760151509.7227,24865142702537.5,236783491099.80832,,0.0,77495946467.74329,1411119004906.7422,78484705449.33206,,0.0,953077798035.8892,30314973330173.72,251196570031.69354
2021-12-14,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.97375511677282,167371.4057333331,471000,,,,,,,,,,,,0.0,582823305008.7722,23614128425581.93,294380858580.0583
2021-12-15,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89100003821656,164866.85993333347,471000,,,,,,,,,,,,0.0,582823305008.7722,23614128425581.93,294380858580.0583
2021-12-16,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.77200938641188,160084.1379666664,471000,,,,,,,,,,,,0.0,582823305008.7722,23614128425581.93,294380858580.0583
2021-12-17,ARA Werdhölzli,3.0,v4.0,A,respv4,27434.0,,,,,0.0,3542.0,0.0,0.0,6.5,1559.0,0.0,11.434231810149704,318.5,1180.0,0.0,562.129354237164,5.0,2026.0,0.0,8.847483924012293,,0.0,548.8431268871857,26982.20900338387,424.67922835259003,83.81598461358811,156147.73071666676,471000,,0.0,454886458507.8219,22363114148626.36,351978226060.3082,,0.0,43275631396.79303,824336486541.8242,146183863844.30673,,0.0,379822384503.29443,24130022220137.652,267702035242.74832
2021-12-18,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44508662632697,145974.48863333336,471000,,,,,,,,,,,,0.0,379822384503.29443,24130022220137.652,267702035242.74832
2021-12-19,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2490259447983,138931.39260000008,471000,,,,,,,,,,,,0.0,379822384503.29443,24130022220137.652,267702035242.74832
2021-12-20,ARA Werdhölzli,3.0,v4.0,A,respv4,28625.5,,,,,0.0,347.0,0.0,0.0,5.0,127.0,0.0,8.45572052604411,423.5,118.0,0.0,718.5274280798176,3.0,205.0,0.0,5.089271151210541,,0.0,405.8745852501174,34489.316547831244,244.285015258106,61.96959541188959,141463.5648166667,471000,,0.0,304758310498.76697,25896930291648.945,183425844425.18842,,0.0,124934249514.5304,1632984347116.6191,123486560287.90096,,0.0,379822384503.29443,24130022220137.652,267702035242.74832
2021-12-21,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.66327100636943,134795.0469833333,471000,,,,,,,,,,,,0.0,289719000809.20636,27305231863292.31,213473124915.22824
2021-12-22,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1584193057325,133590.6384666665,471000,,,,,,,,,,,,0.0,289719000809.20636,27305231863292.31,213473124915.22824
2021-12-23,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.6991441295117,132034.13339999996,471000,,,,,,,,,,,,0.0,289719000809.20636,27305231863292.31,213473124915.22824
2021-12-24,ARA Werdhölzli,3.0,v4.0,A,respv4,28106.5,,,,,0.0,347.0,0.0,0.0,4.5,127.0,0.0,7.7194381155393685,467.0,118.0,0.0,806.9484260957192,4.0,205.0,0.0,6.843755691345228,,0.0,370.5330295458897,38733.52445259453,328.500273184571,104.02919461146496,139662.72823333336,471000,,0.0,274679691119.64578,28713533434935.67,243520405405.26807,,0.0,32485168906.956635,658535487229.8027,59228095045.76979,,0.0,258655363829.9718,28850575661983.54,243075720972.78293
2021-12-25,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.53479151592356,204424.7420166664,471000,,,,,,,,,,,,0.0,258655363829.9718,28850575661983.54,243075720972.78293
2021-12-26,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63148332271761,393428.415616666,471000,,,,,,,,,,,,0.0,258655363829.9718,28850575661983.54,243075720972.78293
2021-12-27,ARA Werdhölzli,3.0,v4.0,A,respv4,28534.0,,,,,0.0,347.0,0.0,0.0,2.0,127.0,0.0,3.3764632090568063,238.0,118.0,0.0,403.39284996730265,2.0,205.0,0.0,3.3764632090568063,,0.0,162.0702340347267,19362.856798430526,162.0702340347267,90.07391692356688,282048.6288333334,471000,,0.0,242631036540.2978,28987617889031.41,242631036540.2978,,0.0,960898158.3561554,1352676902902.9023,960898158.3561554,,0.0,258655363829.9718,28850575661983.54,243075720972.78293
2021-12-28,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.66687054352442,341163.0824833336,471000,,,,,,,,,,,,17843674240.193016,210014146120.9108,25844851366220.29,281395275668.57874
2021-12-29,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.83799620382166,353199.88064999954,471000,,,,,,,,,,,,17843674240.193016,210014146120.9108,25844851366220.29,281395275668.57874
2021-12-30,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.78016552441613,278662.23713333363,471000,,,,,,,,,,,,0.0,242631036540.2978,28987617889031.41,242631036540.2978
2022-01-01,ARA Werdhölzli,3.0,v4.0,A,respv4,27845.5,,,,,0.5,347.0,0.0,0.8681545795307435,2.5,127.0,0.0,4.315485641027884,317.5,118.0,0.0,552.2662725288567,4.5,205.0,0.0,7.788416926071049,,41.67141981747569,207.1433107693384,26508.781081385125,373.8440124514103,96.43795871549897,161345.5093,471000,,35687348480.38603,177397255701.5238,22702084843409.17,320159514796.8596,,35687348480.38603,106022558740.75172,1606324941271.2617,36739700354.58411,,17843674240.193016,246399179663.70453,25932277903811.56,265192053786.2977
2022-01-02,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.21209223991508,157966.52173333324,471000,,,,,,,,,,,,17843674240.193016,246399179663.70453,25932277903811.56,265192053786.2977
2022-01-03,ARA Werdhölzli,3.0,v4.0,A,respv4,27837.0,,,,,0.0,347.0,0.0,0.0,4.5,127.0,0.0,7.787193936031203,413.0,118.0,0.0,720.015923982249,3.0,205.0,0.0,5.190405662022179,,0.0,373.7853089294978,34560.764351147955,249.13947177706459,128.41530628025478,158972.4542500002,471000,,0.0,315401103625.88525,29162470964213.945,210224592775.73578,,0.0,34935447719.01074,10554842269.021484,140111958569.16022,,17843674240.193016,246399179663.70453,25932277903811.56,265192053786.2977
2022-01-04,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.00848790870486,160849.29468333343,471000,,,,,,,,,,,,17843674240.193016,246399179663.70453,25932277903811.56,265192053786.2977
2022-01-05,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.52043123991507,372301.2274833332,471000,,,,,,,,,,,,0.0,199231092780.44006,35642999279614.82,188383727052.75742
2022-01-06,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.98917318046705,225453.5737500001,471000,,,,,,,,,,,,0.0,199231092780.44006,35642999279614.82,188383727052.75742
2022-01-07,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.82664818259025,187429.6839166668,471000,,,,,,,,,,,,0.0,111915510300.56584,39430448892608.86,153587086238.86728
2022-01-08,ARA Werdhölzli,3.0,v4.0,A,respv4,28039.5,,,,,0.0,2522.0,0.0,0.0,1.0,1180.0,0.0,1.717991595986112,502.5,836.0,0.0,871.260820538823,2.0,1464.0,0.0,3.4446846762718906,,0.0,82.46359660733339,41820.5193858635,165.34486446105075,178.4052469235669,189765.04154999973,471000,,0.0,83061081934.99487,42123527595015.695,166542861329.77905,,0.0,416208923.815979,1608451958438.9297,83897988318.60016,,0.0,111915510300.56584,39430448892608.86,153587086238.86728
2022-01-09,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.02566908704884,304467.5647333328,471000,,,,,,,,,,,,0.0,111915510300.56584,39430448892608.86,153587086238.86728
2022-01-10,ARA Werdhölzli,3.0,v4.0,A,respv4,27899.0,,,,,0.0,2522.0,0.0,0.0,1.0,1180.0,0.0,1.7283038592341073,260.0,836.0,0.0,451.043307111364,1.0,1464.0,0.0,1.7266018589566408,,0.0,82.95858524323715,21650.07874134547,82.87688922991876,144.52487633757963,319690.3173666668,471000,,0.0,140769938666.1368,36737370190202.016,140631311147.9555,,0.0,140769938666.1368,2023042940715.7695,136102134.47244263,,0.0,111915510300.56584,39430448892608.86,153587086238.86728
2022-01-11,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.8568962399151,216338.00683333303,471000,,,,,,,,,,,,0.0,140769938666.1368,42123527595015.695,166542861329.77905
2022-01-12,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.71122238428873,187732.05845,471000,,,,,,,,,,,,0.0,178193422571.6618,43796059420173.65,214693282575.2656
2022-01-13,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8842137940552,173419.0073999997,471000,,,,,,,,,,,,0.0,178193422571.6618,43796059420173.65,214693282575.2656
2022-01-14,ARA Werdhölzli,3.0,v4.0,A,respv4,28247.5,,,,,0.0,2522.0,0.0,0.0,3.0,1180.0,0.0,5.094610922374504,696.0,836.0,0.0,1201.5994578563,4.0,1464.0,0.0,6.822728769138493,,0.0,244.54132427397622,57676.7739771024,327.49098091864767,282.45857783439493,166115.99409999992,471000,,0.0,215616906477.18683,50854748650145.28,288755254002.5757,,0.0,69350706238.57886,434503980764.83984,3787641286.810028,,0.0,233793406251.13425,46552276708217.94,162112484463.99692
2022-01-15,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.7180993312102,154345.6590333333,471000,,,,,,,,,,,,0.0,233793406251.13425,46552276708217.94,162112484463.99692
2022-01-16,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.87110751167728,149581.9353000002,471000,,,,,,,,,,,,0.0,233793406251.13425,46552276708217.94,162112484463.99692
2022-01-17,ARA Werdhölzli,3.0,v4.0,A,respv4,24166.0,,,,,0.0,2522.0,0.0,0.0,3.0,1180.0,0.0,6.128102133297425,515.5,836.0,0.0,1027.5477845911191,0.5,1464.0,0.0,0.8626507789397269,,0.0,294.1489023982764,49322.29366037372,41.40723738910689,161.26205616135883,161384.69295000008,471000,,0.0,251969906025.08167,42249804766290.59,35469714925.41814,,0.0,39143993449.42775,2953166115232.3164,35469714925.41814,,0.0,233793406251.13425,46552276708217.94,162112484463.99692
2022-01-18,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.1177488895966,154702.37265,471000,,,,,,,,,,,,0.0,198399815376.71832,46585545498143.734,109822785399.78317
2022-01-19,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.2067593205945,153658.0,471000,,,,,,,,,,,,0.0,198399815376.71832,46585545498143.734,109822785399.78317
2022-01-20,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.24262390658174,152649.01163333296,471000,,,,,,,,,,,,0.0,198399815376.71832,46585545498143.734,109822785399.78317
2022-01-21,ARA Werdhölzli,3.0,v4.0,A,respv4,25285.0,,,,,0.0,2522.0,0.0,0.0,2.0,1180.0,0.0,3.839081863496288,702.0,836.0,0.0,1349.7987847325567,2.5,1464.0,0.0,4.882051590628467,,0.0,184.27592944782185,64790.34166716271,234.3384763501664,359.42642229299366,148070.9945166667,471000,,0.0,144829724728.355,50921286229996.875,184175855874.1482,,0.0,12544577499.08374,2844590795214.4375,51890708644.87692,,,,,
2022-01-22,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.35301532908704,140242.92999999976,471000,,,,,,,,,,,,,,,
2022-01-23,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.58092573036092,136786.67640000023,471000,,,,,,,,,,,,,,,
2022-01-25,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.9989768004247,142054.1771166665,471000,,,,,,,,,,,,17906317837.757923,214349933901.56085,53804671352646.19,233140284309.51074
2022-01-26,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.32763292569007,142252.06851666668,471000,,,,,,,,,,,,,,,
2022-01-27,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5950425859872,142450.80036666666,471000,,,,,,,,,,,,,,,
2022-01-28,ARA Werdhölzli,3.0,v4.0,A,respv4,28177.5,,,,,0.5,2631.0,1.0,0.8655649825743423,4.0,1571.0,3.0,6.860931925540196,789.5,853.0,1.0,1370.1085019206903,4.0,1174.0,1.0,6.8182627769587905,,41.54711916356843,329.3247324259294,65765.20809219313,327.27661329402196,328.90228267091294,162396.3513500002,471000,,35812635675.51585,283870143074.76666,56688056475295.5,282104712744.8733,,35812635675.51585,74281957331.0611,3664497870619.246,67221175966.74657,,,,,
2022-01-29,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.52268764543524,135605.6398,471000,,,,,,,,,,,,,,,
2022-01-30,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.4250287154989,133841.0904833333,471000,,,,,,,,,,,,,,,
2022-02-01,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.87869579405515,196753.99769999992,471000,,,,,,,,,,,,17906317837.757923,207113274786.7122,48720642590660.86,157346048059.5451
2022-02-02,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.89312151592355,233525.65014999983,471000,,,,,,,,,,,,,,,
2022-02-03,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.2564406709129,167751.91215,471000,,,,,,,,,,,,0.0,148003889918.76752,39109009285556.15,96951061513.12605
2022-02-04,ARA Werdhölzli,3.0,v4.1,A,respv4,28452.0,,,,,0.0,2631.0,1.0,0.0,2.0,1571.0,3.0,3.3863796210369856,618.5,853.0,1.0,1058.681401922258,0.5,1174.0,1.0,0.8465502688009741,,0.0,162.54622180977532,50816.70729226838,40.634412902446755,236.8862122399151,151090.2358166664,471000,,0.0,130356406498.65773,40753228706026.23,32587383374.21694,,0.0,130356406498.65773,767572856061.6875,32587383374.21694,,0.0,165651373338.87732,40753228706026.23,65729679428.25393
2022-02-05,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.59902690445858,147239.14299999984,471000,,,,,,,,,,,,0.0,165651373338.87732,40753228706026.23,65729679428.25393
2022-02-06,ARA Werdhölzli,3.0,v4.1,A,respv4,27227.5,,,,,0.0,2631.0,1.0,0.0,2.5,1571.0,3.0,4.57789787165109,580.0,853.0,1.0,1035.3670985532394,2.5,1174.0,1.0,4.458051801407459,,0.0,219.73909783925234,49697.620730555485,213.986486467558,135.6021100488323,142026.24405000004,471000,,0.0,165651373338.87732,37464789865086.07,161314739652.03516,,0.0,165651373338.87732,1991502249019.0156,37459351601.68864,,0.0,165651373338.87732,40753228706026.23,65729679428.25393
2022-02-07,ARA Werdhölzli,3.0,v4.1,A,respv4,27961.0,,,,,0.5,2631.0,1.0,0.8586832958114526,1.5,1571.0,3.0,2.5815026306696804,379.0,853.0,1.0,657.4435162510904,0.5,1174.0,1.0,0.8586832958114526,,41.216798198949725,123.91212627214466,31557.28878005234,41.216798198949725,137.68425165605098,300447.1998166658,471000,,65729679428.25393,197606429733.51895,50325366495608.33,65729679428.25393,,65729679428.25393,65316975005.80451,1362617327635.7031,65729679428.25393,,0.0,165651373338.87732,40753228706026.23,65729679428.25393
2022-02-08,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.53474800849256,199032.5164166664,471000,,,,,,,,,,,,32864839714.126965,181628901536.19812,43895078180347.2,113522209540.14455
2022-02-09,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.90051833121018,158643.46648333335,471000,,,,,,,,,,,,32864839714.126965,181628901536.19812,43895078180347.2,113522209540.14455
2022-02-10,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.30535081740976,150992.81100000013,471000,,,,,,,,,,,,85946198788.80084,98803214866.75948,28348409572164.32,32864839714.126965
2022-02-12,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.18767586836518,216386.67093333337,471000,,,,,,,,,,,,,,,
2022-02-13,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.10638132908706,151227.93816666666,471000,,,,,,,,,,,,,,,
2022-02-14,ARA Werdhölzli,3.0,v4.1,A,respv4,27617.0,,,,,1.5,2631.0,1.0,2.634087433044237,0.0,1571.0,3.0,0.0,90.5,853.0,1.0,158.087166990399,0.0,1174.0,1.0,0.0,,126.43619678612338,0.0,7588.184015539151,0.0,109.89435980254775,158190.90266666634,471000,,106162718149.34775,0.0,6371452648720.314,0.0,,106162718149.34775,0.0,133569708420.56543,0.0,,,,,
2022-02-15,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.13147445859877,229932.24000000017,471000,,,,,,,,,,,,71771897730.03163,92862497198.94135,21146578380753.457,55874675313.60384
2022-02-16,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.96554652653926,211002.914,471000,,,,,,,,,,,,71771897730.03163,92862497198.94135,21146578380753.457,55874675313.60384
2022-02-17,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.3079894076433,203998.7863333335,471000,,,,,,,,,,,,71771897730.03163,92862497198.94135,21146578380753.457,55874675313.60384
2022-02-18,ARA Werdhölzli,3.0,v4.1,A,respv4,28131.5,,,,,0.5,2340.0,0.0,0.8607393607407963,2.5,1472.0,0.0,4.276517009470898,479.0,705.0,0.0,827.1357290683752,1.5,1049.0,0.0,2.5731485431129952,,41.315489315558224,205.2728164546031,39702.51499528201,123.51113006942377,127.54853093630574,170458.9509166666,471000,,37381077310.71551,185724994397.8827,35921704112786.6,111749350627.20769,,37381077310.71551,36198013217.023254,1017876558241.2578,37777630553.65175,,18690538655.357754,324511325507.0934,37615968960470.06,113446569972.83098
2022-02-19,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6230806093418,219245.89320000005,471000,,,,,,,,,,,,18690538655.357754,324511325507.0934,37615968960470.06,113446569972.83098
2022-02-20,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.94314161146497,153042.51609999978,471000,,,,,,,,,,,,18690538655.357754,324511325507.0934,37615968960470.06,113446569972.83098
2022-02-21,ARA Werdhölzli,3.0,v4.1,A,respv4,27300.0,,,,,0.0,2340.0,0.0,0.0,4.0,1472.0,0.0,7.0450788778635705,336.5,705.0,0.0,597.766239329506,1.0,1049.0,0.0,1.7509198815491442,,0.0,338.1637861374513,28692.77948781629,84.04415431435892,107.31664932484075,258115.3928500001,471000,,0.0,463297656616.3041,39310233808153.53,115143789318.45427,,0.0,112452683314.33475,2715552917649.9844,115143789318.45427,,18690538655.357754,324511325507.0934,37615968960470.06,113446569972.83098
2022-02-22,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.8173405116773,248635.9267166673,471000,,,,,,,,,,,,19102204173.962395,520814160641.4402,41941865619206.09,129341712664.3274
2022-02-23,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.892369955414,173298.5623666669,471000,,,,,,,,,,,,19102204173.962395,520814160641.4402,41941865619206.09,129341712664.3274
2022-02-24,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.47234332484078,165998.3039499998,471000,,,,,,,,,,,,19102204173.962395,520814160641.4402,41941865619206.09,129341712664.3274
2022-02-25,ARA Werdhölzli,3.0,v4.1,A,respv4,24041.0,,,,,0.5,2340.0,0.0,0.8642914762385826,7.0,1472.0,0.0,13.083470875053269,498.0,705.0,0.0,1008.3782359426991,1.5,1049.0,0.0,3.247271434652221,,41.48599085945197,628.0066020025569,48402.15532524956,155.8690288633066,147.47901381740976,173497.37546666645,471000,,38204408347.92479,578330664666.5763,44573497430258.66,143539636010.2005,,38204408347.92479,262317164658.77603,23578900638.308594,67130819314.35094,,,,,
2022-02-26,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7578506029724,161105.399683333,471000,,,,,,,,,,,,,,,
2022-02-27,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1340377643312,151849.39838333352,471000,,,,,,,,,,,,,,,
2022-03-01,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.98968065180463,153025.90436666686,471000,,,,,,,,,,,,,,,
2022-03-02,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4178616581741,151841.0749333334,471000,,,,,,,,,,,,,,,
2022-03-03,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.822809163482,149802.7749,471000,,,,,,,,,,,,,,,
2022-03-05,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.63509660934184,139780.5076333334,471000,,,,,,,,,,,,,,,
2022-03-06,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.7661962059448,138694.47236666665,471000,,,,,,,,,,,,,,,
2022-03-07,ARA Werdhölzli,3.0,v4.1,A,respv4,24995.0,,,,,0.0,2779.0,0.0,0.0,15.0,1444.0,0.0,28.91619306849925,1179.0,912.0,0.0,2327.4653734132216,0.0,1307.0,0.0,0.0,,0.0,1387.977267287964,111718.33792383464,0.0,354.36948292993634,144725.25421666648,471000,,0.0,1066217424921.4683,85819877158654.03,0.0,,0.0,0.0,0.0,0.0,,,,,
2022-03-08,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.28455497664544,142454.7137166667,471000,,,,,,,,,,,,,,,
2022-03-09,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.77066000636944,142498.25359999994,471000,,,,,,,,,,,,,,,
2022-03-10,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.3045220849257,140875.94496666646,471000,,,,,,,,,,,,0.0,1289295734148.0408,84068650321564.98,82400382936.19904
2022-03-12,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.19812666029725,132129.94008333335,471000,,,,,,,,,,,,,,,
2022-03-13,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.06283268152868,131321.29631666647,471000,,,,,,,,,,,,,,,
